Run,Cue,Jitter,Eval,runLooper.thisRepN,runLooper.thisTrialN,runLooper.thisN,runLooper.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,advanceScreen.keys,advanceScreen.rt,Prediction_Response.keys,Prediction_Response.rt,Version,frameRate,expName,date,mriMode,Subject,
Run1,stim/58_smile_edited.jpg,4.0,No,0,0,0,0,0,0,0,0,space,2.76104672916,1,1.5139868372,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/cc_2_edited.jpg,1.5,Yes,0,0,0,0,0,1,1,1,,,2,1.82111316831,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/cc_22_edited.jpg,4.5,Yes,0,0,0,0,0,2,2,2,,,1,1.59948533142,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/cc_9_edited.jpg,2.5,No,0,0,0,0,0,3,3,3,,,2,1.38010831429,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/edited_63_smile.jpg,3.0,Yes,0,0,0,0,0,4,4,4,,,1,0.923761061658,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/EMBfemale21-4happy_Edited.jpg,3.0,Yes,0,0,0,0,0,5,5,5,,,1,0.716845816824,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/EMImale21-2happy_edited.jpg,3.5,No,0,0,0,0,0,6,6,6,,,1,0.772075341659,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/EMImale24-3happy_edited.jpg,2.0,No,0,0,0,0,0,7,7,7,,,1,0.567694562794,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/EMImale28happy_edited.jpg,4.0,No,0,0,0,0,0,8,8,8,,,1,0.700883564164,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/EMWfemale22-2happy_Edited.jpg,4.0,Yes,0,0,0,0,0,9,9,9,,,1,1.04007560167,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/EMWmale23-2happy_edited.jpg,2.0,No,0,0,0,0,0,10,10,10,,,2,0.927207114295,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/Silk_Rudick_F25_edited.jpg,3.5,Yes,0,0,0,0,0,11,11,11,,,1,0.743065674361,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/Female_Creative_Commons_Stockvault_10.jpg,2.0,No,0,0,0,0,0,12,12,12,,,1,0.717622422731,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/Female_Creative_Commons_Stockvault_16.jpg,2.5,No,0,0,0,0,0,13,13,13,,,1,0.771273854507,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/Female_Creative_Commons_Stockvault_18.jpg,4.0,No,0,0,0,0,0,14,14,14,,,1,1.02362878673,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/Female_Creative_Commons_Stockvault_20.jpg,4.5,Yes,0,0,0,0,0,15,15,15,,,2,1.01864693916,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/Female_Creative_Commons_Stockvault_5.jpg,2.0,No,0,0,0,0,0,16,16,16,,,1,0.735251096874,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/Silk_Stroud_1189_edited.jpg,1.5,No,0,0,0,0,0,17,17,17,,,1,0.601953862082,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/Silk_Stroud_1190_edited.jpg,2.5,No,0,0,0,0,0,18,18,18,,,1,0.684051089907,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/WBfemale19happy_edited.jpg,3.0,No,0,0,0,0,0,19,19,19,,,2,0.725428602796,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/WIfemale22happy_edited.jpg,4.0,No,0,0,0,0,0,20,20,20,,,1,0.927447218323,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/WWfemale22-2happy_edited.jpg,3.0,Yes,0,0,0,0,0,21,21,21,,,2,1.00373218697,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/WWfemale22happy_edited.jpg,2.0,Yes,0,0,0,0,0,22,22,22,,,1,0.903914224391,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/Flicker_2_cc30_edited.jpg,4.0,No,0,0,0,0,0,23,23,23,,,2,1.35759109724,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/IMG_1094_edited.jpg,4.0,No,0,0,0,0,0,24,24,24,,,1,0.655132550175,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/M27_edited.jpg,2.0,No,0,0,0,0,0,25,25,25,,,1,0.765479012201,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/Male_Creative_Commons_Stockvault_1.jpg,2.0,No,0,0,0,0,0,26,26,26,,,1,0.771374001523,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/WWmale23-4happy_edited.jpg,2.0,No,0,0,0,0,0,27,27,27,,,2,0.855064873184,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/pitt-20_edited.jpg,3.5,No,0,0,0,0,0,28,28,28,,,2,1.07812213768,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/Silk_Rudick_F22_edited.jpg,3.0,Yes,0,0,0,0,0,29,29,29,,,2,0.881869751029,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/Silk_Rudick_F23_edited.jpg,3.5,No,0,0,0,0,0,30,30,30,,,1,0.714840077344,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/Silk_Rudick_pitt-2_edited.jpg,5.5,Yes,0,0,0,0,0,31,31,31,,,1,0.705900556501,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/Silk_Rudick_pitt-6_edited.jpg,3.0,No,0,0,0,0,0,32,32,32,,,1,0.937826119275,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/WImale22-3_edited.jpg,4.0,Yes,0,0,0,0,0,33,33,33,,,1,0.887246277377,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/WImale22happy_edited.jpg,3.0,No,0,0,0,0,0,34,34,34,,,1,0.910928247772,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/WImale23-2happy_edited.jpg,2.0,No,0,0,0,0,0,35,35,35,,,2,0.86204344079,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/WImale23happy_Edited.jpg,2.5,No,0,0,0,0,0,36,36,36,,,1,0.621420016279,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/WWmale22happy_edited.jpg,3.5,Yes,0,0,0,0,0,37,37,37,,,2,1.01041591181,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/WWmale23-4happy_edited.jpg,3.5,Yes,0,0,0,0,0,38,38,38,,,2,1.09763307812,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,stim/WWmale23-3happy_edited.jpg,3.0,No,0,0,0,0,0,39,39,39,,,2,1.20745796702,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
Run1,,,,0,0,0,0,,,,,,,,,1A,59.8652541034,Rej_Discount,2019_Mar_12_1203,on,Rej_07,
