Run,Cue,Jitter,Eval,runLooper.thisRepN,runLooper.thisTrialN,runLooper.thisN,runLooper.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,advanceScreen.keys,advanceScreen.rt,Prediction_Response.keys,Prediction_Response.rt,Version,frameRate,expName,date,mriMode,Subject,
Run1,stim/58_smile_edited.jpg,4.0,No,0,0,0,0,0,0,0,0,space,2.71355278385,1,1.01284245537,1A,60.0598305765,Rej_Discount,2019_Mar_08_0912,on,Rej_01,
Run1,stim/cc_11_edited.jpg,1.5,Yes,0,0,0,0,0,1,1,1,,,1,1.16301819472,1A,60.0598305765,Rej_Discount,2019_Mar_08_0912,on,Rej_01,
Run1,stim/cc_22_edited.jpg,4.5,Yes,0,0,0,0,0,2,2,2,,,1,1.1492784594,1A,60.0598305765,Rej_Discount,2019_Mar_08_0912,on,Rej_01,
Run1,stim/cc_9_edited.jpg,2.5,No,0,0,0,0,0,3,3,3,,,2,1.19739879009,1A,60.0598305765,Rej_Discount,2019_Mar_08_0912,on,Rej_01,
Run1,stim/edited_63_smile.jpg,3.0,Yes,0,0,0,0,0,4,4,4,,,1,0.809884261772,1A,60.0598305765,Rej_Discount,2019_Mar_08_0912,on,Rej_01,
Run1,stim/EMBfemale21-4happy_Edited.jpg,3.0,Yes,0,0,0,0,0,5,5,5,,,1,0.908461272184,1A,60.0598305765,Rej_Discount,2019_Mar_08_0912,on,Rej_01,
Run1,stim/EMImale21-2happy_edited.jpg,3.5,No,0,0,0,0,0,6,6,6,,,1,1.10857616134,1A,60.0598305765,Rej_Discount,2019_Mar_08_0912,on,Rej_01,
Run1,stim/EMImale24-3happy_edited.jpg,2.0,No,0,0,0,0,0,7,7,7,,,1,1.61777460265,1A,60.0598305765,Rej_Discount,2019_Mar_08_0912,on,Rej_01,
Run1,stim/EMImale28happy_edited.jpg,4.0,No,0,0,0,0,0,8,8,8,,,2,1.89857128773,1A,60.0598305765,Rej_Discount,2019_Mar_08_0912,on,Rej_01,
Run1,stim/EMWfemale22-2happy_Edited.jpg,4.0,Yes,0,0,0,0,0,9,9,9,,,1,0.869449654819,1A,60.0598305765,Rej_Discount,2019_Mar_08_0912,on,Rej_01,
Run1,stim/EMWmale23-2happy_edited.jpg,2.0,No,0,0,0,0,0,10,10,10,,,1,1.39415999823,1A,60.0598305765,Rej_Discount,2019_Mar_08_0912,on,Rej_01,
Run1,stim/Silk_Rudick_F25_edited.jpg,3.5,Yes,0,0,0,0,0,11,11,11,,,1,1.14851056193,1A,60.0598305765,Rej_Discount,2019_Mar_08_0912,on,Rej_01,
