9.8590 	WARNING 	User requested fullscreen with size [1280 1024], but screen is actually [1920, 1080]. Using actual size
10.7836 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x15000710>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.7837 	EXP 	window1: recordFrameIntervals = False
10.9482 	EXP 	window1: recordFrameIntervals = True
11.1325 	EXP 	window1: recordFrameIntervals = False
11.2799 	EXP 	Created InstrText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, name='InstrText', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1.6)
11.2851 	EXP 	Created getReadyText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, name='getReadyText', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
11.2894 	EXP 	Created waitScannerText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 0.6,  0.6,  0.6]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.08, italic=False, name='waitScannerText', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.6,  0.6,  0.6]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
11.2896 	WARNING 	No Serial Device Found.
11.2896 	EXP 	Serial: Wrote 0 (00000000) to 0 (BNC)
11.5891 	EXP 	Serial: Wrote 0 (00000000) to 1 (Parallel)
11.8881 	EXP 	Created peerPhotoCue = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='peerPhotoCue', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 542.,  620.]), texRes=128, units='pix', win=Window(...))
11.9009 	EXP 	Created PredictText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.18, italic=False, name='PredictText', opacity=1.0, ori=0, pos=array([-0.75,  0.  ]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
11.9023 	EXP 	Created delay = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='delay', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1.,  1.]), texRes=128, units='pix', win=Window(...))
11.9063 	EXP 	Created delayText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.18, italic=False, name='delayText', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
11.9117 	EXP 	Created polygon_2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_2', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units=u'norm', vertices=ndarray(...), win=Window(...))
11.9131 	EXP 	Created PeerPhotoFeedback = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='PeerPhotoFeedback', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1.,  1.]), texRes=128, units='pix', win=Window(...))
11.9172 	EXP 	Created peerEval = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.18, italic=False, name='peerEval', opacity=1.0, ori=0, pos=array([ 0.75,  0.  ]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
11.9212 	EXP 	Created predictText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.18, italic=False, name='predictText', opacity=1.0, ori=0, pos=array([-0.75,  0.  ]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
11.9255 	EXP 	Created polygon = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units=u'norm', vertices=ndarray(...), win=Window(...))
11.9297 	EXP 	Created polygon_3 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_3', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units=u'norm', vertices=ndarray(...), win=Window(...))
11.9524 	EXP 	Created fix = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, name='fix', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
11.9535 	EXP 	window1: blendMode = 'avg'
11.9651 	EXP 	InstrText: autoDraw = True
11.9654 	EXP 	window1: blendMode = 'avg'
11.9826 	EXP 	window1: blendMode = 'avg'
11.9993 	EXP 	window1: blendMode = 'avg'
12.0168 	EXP 	window1: blendMode = 'avg'
12.0335 	EXP 	window1: blendMode = 'avg'
12.0501 	EXP 	window1: blendMode = 'avg'
12.0668 	EXP 	window1: blendMode = 'avg'
12.0835 	EXP 	window1: blendMode = 'avg'
12.1002 	EXP 	window1: blendMode = 'avg'
12.1168 	EXP 	window1: blendMode = 'avg'
12.1335 	EXP 	window1: blendMode = 'avg'
12.1502 	EXP 	window1: blendMode = 'avg'
12.1668 	EXP 	window1: blendMode = 'avg'
12.1835 	EXP 	window1: blendMode = 'avg'
12.2002 	EXP 	window1: blendMode = 'avg'
12.2170 	EXP 	window1: blendMode = 'avg'
12.2337 	EXP 	window1: blendMode = 'avg'
12.2502 	EXP 	window1: blendMode = 'avg'
12.2668 	EXP 	window1: blendMode = 'avg'
12.2838 	EXP 	window1: blendMode = 'avg'
12.3005 	EXP 	window1: blendMode = 'avg'
12.3172 	EXP 	window1: blendMode = 'avg'
12.3338 	EXP 	window1: blendMode = 'avg'
12.3505 	EXP 	window1: blendMode = 'avg'
12.3672 	EXP 	window1: blendMode = 'avg'
12.3839 	EXP 	window1: blendMode = 'avg'
12.4007 	EXP 	window1: blendMode = 'avg'
12.4172 	EXP 	window1: blendMode = 'avg'
12.4336 	EXP 	window1: blendMode = 'avg'
12.4503 	EXP 	window1: blendMode = 'avg'
12.4669 	EXP 	window1: blendMode = 'avg'
12.4836 	EXP 	window1: blendMode = 'avg'
12.5003 	EXP 	window1: blendMode = 'avg'
12.5169 	EXP 	window1: blendMode = 'avg'
12.5336 	EXP 	window1: blendMode = 'avg'
12.5503 	EXP 	window1: blendMode = 'avg'
12.5670 	EXP 	window1: blendMode = 'avg'
12.5836 	EXP 	window1: blendMode = 'avg'
12.6003 	EXP 	window1: blendMode = 'avg'
12.6170 	EXP 	window1: blendMode = 'avg'
12.6337 	EXP 	window1: blendMode = 'avg'
12.6503 	EXP 	window1: blendMode = 'avg'
12.6670 	EXP 	window1: blendMode = 'avg'
12.6837 	EXP 	window1: blendMode = 'avg'
12.7004 	EXP 	window1: blendMode = 'avg'
12.7170 	EXP 	window1: blendMode = 'avg'
12.7336 	EXP 	window1: blendMode = 'avg'
12.7503 	EXP 	window1: blendMode = 'avg'
12.7669 	EXP 	window1: blendMode = 'avg'
12.7837 	EXP 	window1: blendMode = 'avg'
12.8004 	EXP 	window1: blendMode = 'avg'
12.8170 	EXP 	window1: blendMode = 'avg'
12.8337 	EXP 	window1: blendMode = 'avg'
12.8504 	EXP 	window1: blendMode = 'avg'
12.8671 	EXP 	window1: blendMode = 'avg'
12.8837 	EXP 	window1: blendMode = 'avg'
12.9004 	EXP 	window1: blendMode = 'avg'
12.9171 	EXP 	window1: blendMode = 'avg'
12.9339 	EXP 	window1: blendMode = 'avg'
12.9504 	EXP 	window1: blendMode = 'avg'
12.9671 	EXP 	window1: blendMode = 'avg'
12.9837 	EXP 	window1: blendMode = 'avg'
13.0003 	EXP 	window1: blendMode = 'avg'
13.0169 	EXP 	window1: blendMode = 'avg'
13.0338 	EXP 	window1: blendMode = 'avg'
13.0505 	EXP 	window1: blendMode = 'avg'
13.0671 	EXP 	window1: blendMode = 'avg'
13.0838 	EXP 	window1: blendMode = 'avg'
13.1005 	EXP 	window1: blendMode = 'avg'
13.1171 	EXP 	window1: blendMode = 'avg'
13.1338 	EXP 	window1: blendMode = 'avg'
13.1505 	EXP 	window1: blendMode = 'avg'
13.1671 	EXP 	window1: blendMode = 'avg'
13.1838 	EXP 	window1: blendMode = 'avg'
13.2005 	EXP 	window1: blendMode = 'avg'
13.2171 	EXP 	window1: blendMode = 'avg'
13.2338 	EXP 	window1: blendMode = 'avg'
13.2505 	EXP 	window1: blendMode = 'avg'
13.2672 	EXP 	window1: blendMode = 'avg'
13.2838 	EXP 	window1: blendMode = 'avg'
13.3005 	EXP 	window1: blendMode = 'avg'
13.3172 	EXP 	window1: blendMode = 'avg'
13.3339 	EXP 	window1: blendMode = 'avg'
13.3505 	EXP 	window1: blendMode = 'avg'
13.3672 	EXP 	window1: blendMode = 'avg'
13.3839 	EXP 	window1: blendMode = 'avg'
13.4006 	EXP 	window1: blendMode = 'avg'
13.4173 	EXP 	window1: blendMode = 'avg'
13.4339 	EXP 	window1: blendMode = 'avg'
13.4505 	EXP 	window1: blendMode = 'avg'
13.4672 	EXP 	window1: blendMode = 'avg'
13.4839 	EXP 	window1: blendMode = 'avg'
13.5006 	EXP 	window1: blendMode = 'avg'
13.5172 	EXP 	window1: blendMode = 'avg'
13.5339 	EXP 	window1: blendMode = 'avg'
13.5506 	EXP 	window1: blendMode = 'avg'
13.5672 	EXP 	window1: blendMode = 'avg'
13.5839 	EXP 	window1: blendMode = 'avg'
13.6006 	EXP 	window1: blendMode = 'avg'
13.6173 	EXP 	window1: blendMode = 'avg'
13.6338 	EXP 	window1: blendMode = 'avg'
13.6506 	EXP 	window1: blendMode = 'avg'
13.6673 	EXP 	window1: blendMode = 'avg'
13.6839 	EXP 	window1: blendMode = 'avg'
13.7006 	EXP 	window1: blendMode = 'avg'
13.7172 	EXP 	window1: blendMode = 'avg'
13.7340 	EXP 	window1: blendMode = 'avg'
13.7507 	EXP 	window1: blendMode = 'avg'
13.7673 	EXP 	window1: blendMode = 'avg'
13.7840 	EXP 	window1: blendMode = 'avg'
13.8007 	EXP 	window1: blendMode = 'avg'
13.8173 	EXP 	window1: blendMode = 'avg'
13.8340 	EXP 	window1: blendMode = 'avg'
13.8507 	EXP 	window1: blendMode = 'avg'
13.8674 	EXP 	window1: blendMode = 'avg'
13.8841 	EXP 	window1: blendMode = 'avg'
13.9007 	EXP 	window1: blendMode = 'avg'
13.9173 	EXP 	window1: blendMode = 'avg'
13.9340 	EXP 	window1: blendMode = 'avg'
13.9507 	EXP 	window1: blendMode = 'avg'
13.9674 	EXP 	window1: blendMode = 'avg'
13.9840 	EXP 	window1: blendMode = 'avg'
14.0007 	EXP 	window1: blendMode = 'avg'
14.0174 	EXP 	window1: blendMode = 'avg'
14.0341 	EXP 	window1: blendMode = 'avg'
14.0507 	EXP 	window1: blendMode = 'avg'
14.0674 	EXP 	window1: blendMode = 'avg'
14.0841 	EXP 	window1: blendMode = 'avg'
14.1008 	EXP 	window1: blendMode = 'avg'
14.1174 	EXP 	window1: blendMode = 'avg'
14.1341 	EXP 	window1: blendMode = 'avg'
14.1508 	EXP 	window1: blendMode = 'avg'
14.1674 	EXP 	window1: blendMode = 'avg'
14.1841 	EXP 	window1: blendMode = 'avg'
14.2008 	EXP 	window1: blendMode = 'avg'
14.2175 	EXP 	window1: blendMode = 'avg'
14.2341 	EXP 	window1: blendMode = 'avg'
14.2508 	EXP 	window1: blendMode = 'avg'
14.2675 	EXP 	window1: blendMode = 'avg'
14.2841 	EXP 	window1: blendMode = 'avg'
14.3008 	EXP 	window1: blendMode = 'avg'
14.3175 	EXP 	window1: blendMode = 'avg'
14.3342 	EXP 	window1: blendMode = 'avg'
14.3508 	EXP 	window1: blendMode = 'avg'
14.3675 	EXP 	window1: blendMode = 'avg'
14.3842 	EXP 	window1: blendMode = 'avg'
14.4008 	EXP 	window1: blendMode = 'avg'
14.4176 	EXP 	window1: blendMode = 'avg'
14.4342 	EXP 	window1: blendMode = 'avg'
14.4508 	EXP 	window1: blendMode = 'avg'
14.4674 	EXP 	window1: blendMode = 'avg'
14.4842 	EXP 	window1: blendMode = 'avg'
14.5009 	EXP 	window1: blendMode = 'avg'
14.5175 	EXP 	window1: blendMode = 'avg'
14.5342 	EXP 	window1: blendMode = 'avg'
14.5509 	EXP 	window1: blendMode = 'avg'
14.5676 	EXP 	window1: blendMode = 'avg'
14.5842 	EXP 	window1: blendMode = 'avg'
14.6009 	EXP 	window1: blendMode = 'avg'
14.6176 	EXP 	window1: blendMode = 'avg'
14.6342 	EXP 	window1: blendMode = 'avg'
14.6509 	EXP 	window1: blendMode = 'avg'
14.6675 	EXP 	window1: blendMode = 'avg'
14.6842 	EXP 	window1: blendMode = 'avg'
14.7009 	EXP 	window1: blendMode = 'avg'
14.7176 	EXP 	window1: blendMode = 'avg'
14.7343 	EXP 	window1: blendMode = 'avg'
14.7509 	EXP 	window1: blendMode = 'avg'
14.7676 	EXP 	window1: blendMode = 'avg'
14.7843 	EXP 	window1: blendMode = 'avg'
14.8010 	EXP 	window1: blendMode = 'avg'
14.8176 	EXP 	window1: blendMode = 'avg'
14.8343 	EXP 	window1: blendMode = 'avg'
14.8510 	EXP 	window1: blendMode = 'avg'
14.8677 	EXP 	window1: blendMode = 'avg'
14.8843 	EXP 	window1: blendMode = 'avg'
14.9010 	EXP 	window1: blendMode = 'avg'
14.9176 	EXP 	window1: blendMode = 'avg'
14.9343 	EXP 	window1: blendMode = 'avg'
14.9510 	EXP 	window1: blendMode = 'avg'
14.9677 	EXP 	window1: blendMode = 'avg'
14.9843 	EXP 	window1: blendMode = 'avg'
15.0010 	EXP 	window1: blendMode = 'avg'
15.0177 	EXP 	window1: blendMode = 'avg'
15.0344 	EXP 	window1: blendMode = 'avg'
15.0510 	EXP 	window1: blendMode = 'avg'
15.0677 	EXP 	window1: blendMode = 'avg'
15.0844 	EXP 	window1: blendMode = 'avg'
15.1011 	EXP 	window1: blendMode = 'avg'
15.1178 	EXP 	window1: blendMode = 'avg'
15.1404 	EXP 	window1: blendMode = 'avg'
15.1510 	EXP 	window1: blendMode = 'avg'
15.1677 	EXP 	window1: blendMode = 'avg'
15.1844 	EXP 	window1: blendMode = 'avg'
15.2011 	EXP 	window1: blendMode = 'avg'
15.2177 	EXP 	window1: blendMode = 'avg'
15.2344 	EXP 	window1: blendMode = 'avg'
15.2511 	EXP 	window1: blendMode = 'avg'
15.2678 	EXP 	window1: blendMode = 'avg'
15.2844 	EXP 	window1: blendMode = 'avg'
15.3011 	EXP 	window1: blendMode = 'avg'
15.3178 	EXP 	window1: blendMode = 'avg'
15.3345 	EXP 	window1: blendMode = 'avg'
15.3511 	EXP 	window1: blendMode = 'avg'
15.3678 	EXP 	window1: blendMode = 'avg'
15.3844 	EXP 	window1: blendMode = 'avg'
15.4010 	EXP 	window1: blendMode = 'avg'
15.4177 	EXP 	window1: blendMode = 'avg'
15.4345 	EXP 	window1: blendMode = 'avg'
15.4512 	EXP 	window1: blendMode = 'avg'
15.4678 	EXP 	window1: blendMode = 'avg'
15.4845 	EXP 	window1: blendMode = 'avg'
15.5012 	EXP 	window1: blendMode = 'avg'
15.5178 	EXP 	window1: blendMode = 'avg'
15.5345 	EXP 	window1: blendMode = 'avg'
15.5512 	EXP 	window1: blendMode = 'avg'
15.5679 	EXP 	window1: blendMode = 'avg'
15.5845 	EXP 	window1: blendMode = 'avg'
15.6012 	EXP 	window1: blendMode = 'avg'
15.6179 	EXP 	window1: blendMode = 'avg'
15.6345 	EXP 	window1: blendMode = 'avg'
15.6512 	EXP 	window1: blendMode = 'avg'
15.6679 	EXP 	window1: blendMode = 'avg'
15.6845 	EXP 	window1: blendMode = 'avg'
15.7012 	EXP 	window1: blendMode = 'avg'
15.7179 	EXP 	window1: blendMode = 'avg'
15.7346 	EXP 	window1: blendMode = 'avg'
15.7512 	EXP 	window1: blendMode = 'avg'
15.7679 	EXP 	window1: blendMode = 'avg'
15.7846 	EXP 	window1: blendMode = 'avg'
15.8013 	EXP 	window1: blendMode = 'avg'
15.8179 	EXP 	window1: blendMode = 'avg'
15.8346 	EXP 	window1: blendMode = 'avg'
15.8513 	EXP 	window1: blendMode = 'avg'
15.8679 	EXP 	window1: blendMode = 'avg'
15.8845 	EXP 	window1: blendMode = 'avg'
15.9013 	EXP 	window1: blendMode = 'avg'
15.9180 	EXP 	window1: blendMode = 'avg'
15.9346 	EXP 	window1: blendMode = 'avg'
15.9513 	EXP 	window1: blendMode = 'avg'
15.9680 	EXP 	window1: blendMode = 'avg'
15.9846 	EXP 	window1: blendMode = 'avg'
16.0013 	EXP 	window1: blendMode = 'avg'
16.0180 	EXP 	window1: blendMode = 'avg'
16.0347 	EXP 	window1: blendMode = 'avg'
16.0513 	EXP 	window1: blendMode = 'avg'
16.0680 	EXP 	window1: blendMode = 'avg'
16.0847 	EXP 	window1: blendMode = 'avg'
16.1013 	EXP 	window1: blendMode = 'avg'
16.1180 	EXP 	window1: blendMode = 'avg'
16.1347 	EXP 	window1: blendMode = 'avg'
16.1514 	EXP 	window1: blendMode = 'avg'
