Run,Cue,Jitter,Eval,runLooper.thisRepN,runLooper.thisTrialN,runLooper.thisN,runLooper.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,advanceScreen.keys,advanceScreen.rt,Prediction_Response.keys,Prediction_Response.rt,Version,frameRate,expName,date,mriMode,Subject,
Run1,stim/Silk_Rudick_F22_edited.jpg,3.0,Yes,0,0,0,0,0,29,29,29,,,1,2.28495625424,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run1,stim/Silk_Rudick_F23_edited.jpg,3.5,No,0,0,0,0,0,30,30,30,,,1,1.03611221781,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run1,stim/Silk_Rudick_pitt-2_edited.jpg,5.5,Yes,0,0,0,0,0,31,31,31,,,2,1.63553628098,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run1,stim/Silk_Rudick_pitt-6_edited.jpg,3.0,No,0,0,0,0,0,32,32,32,,,1,1.22479918564,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run1,stim/WImale22-3_edited.jpg,4.0,Yes,0,0,0,0,0,33,33,33,,,2,1.13770389726,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run1,stim/WImale22happy_edited.jpg,3.0,No,0,0,0,0,0,34,34,34,,,2,1.9663609704,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run1,stim/WImale23-2happy_edited.jpg,2.0,No,0,0,0,0,0,35,35,35,,,1,2.43455521646,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run1,stim/WImale23happy_Edited.jpg,2.5,No,0,0,0,0,0,36,36,36,,,1,2.03286242613,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run1,stim/WWmale22happy_edited.jpg,3.5,Yes,0,0,0,0,0,37,37,37,,,1,1.86837395024,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run1,stim/WWmale21-3happy_edited.jpg,3.5,Yes,0,0,0,0,0,38,38,38,,,2,0.677513612318,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run1,stim/WWmale23-3happy_edited.jpg,3.0,No,0,0,0,0,0,39,39,39,,,2,0.76217769942,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run1,,,,0,0,0,0,,,,,,,,,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/73_smile_edited.jpg,4.0,No,0,1,1,1,0,0,0,0,space,8.66790574888,None,,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/cc_11_edited.jpg,1.5,Yes,0,1,1,1,0,1,1,1,,,2,0.98280617909,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/cc_17_edited.jpg,4.5,Yes,0,1,1,1,0,2,2,2,,,1,1.90478816326,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/cc_29_edited.jpg,2.5,No,0,1,1,1,0,3,3,3,,,2,1.07053033903,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/edited_61_smile.jpg,3.0,Yes,0,1,1,1,0,4,4,4,,,2,2.62427350873,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/EMBfemale21-3happy_edited.jpg,3.0,Yes,0,1,1,1,0,5,5,5,,,2,1.36228443967,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/EMImale23-2happy_edited.jpg,3.5,No,0,1,1,1,0,6,6,6,,,2,2.35720619303,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/EMImale23happy_edited.jpg,2.0,No,0,1,1,1,0,7,7,7,,,2,0.978704518406,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/EMImale24-2happy_edited.jpg,4.0,No,0,1,1,1,0,8,8,8,,,1,1.58500666969,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/EMWfemale22happy_edited.jpg,4.0,Yes,0,1,1,1,0,9,9,9,,,1,0.882288433088,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/EMWmale23-4happy_edited.jpg,2.0,No,0,1,1,1,0,10,10,10,,,1,1.64043102897,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/EMBfemale22happy_edited.jpg,3.5,Yes,0,1,1,1,0,11,11,11,,,2,0.98776126391,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/Female_Creative_Commons_Stockvault_13.jpg,2.0,No,0,1,1,1,0,12,12,12,,,1,2.4516016164,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/Female_Creative_Commons_Stockvault_14.jpg,2.5,No,0,1,1,1,0,13,13,13,,,2,1.24512989994,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/Female_Creative_Commons_Stockvault_17.jpg,4.0,No,0,1,1,1,0,14,14,14,,,2,1.10026489117,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/Female_Creative_Commons_Stockvault_19.jpg,4.5,Yes,0,1,1,1,0,15,15,15,,,1,1.02567518939,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/Female_Creative_Commons_Freeimages_2.jpg,2.0,No,0,1,1,1,0,16,16,16,,,2,1.1247336549,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/Flicker_2_cc20_edited.jpg,1.5,No,0,1,1,1,0,17,17,17,,,1,1.88498648483,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/Flicker_2_cc23_edited.jpg,2.5,No,0,1,1,1,0,18,18,18,,,2,2.25730332296,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/Flicker_2_cc25_edited.jpg,3.0,No,0,1,1,1,0,19,19,19,,,2,1.94722548529,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/IMG_1163_edited.jpg,4.0,No,0,1,1,1,0,20,20,20,,,1,1.11957205634,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/IMG_1184_edited.jpg,3.0,Yes,0,1,1,1,0,21,21,21,,,2,1.30554666568,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/IMG_1344_edited.jpg,2.0,Yes,0,1,1,1,0,22,22,22,,,1,1.54057325592,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/Flicker_2_cc33_edited.jpg,4.0,No,0,1,1,1,0,23,23,23,,,1,0.715729532938,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/IMG_1148_edited.jpg,4.0,No,0,1,1,1,0,24,24,24,,,2,1.98775566567,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/Male_Creative_Commons_Stockvault_3.jpg,2.0,No,0,1,1,1,0,25,25,25,,,1,2.18388521322,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/Male_Creative_Commons_Freeimages_17.jpg,2.0,No,0,1,1,1,0,26,26,26,,,2,2.27760791196,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/Male_Creative_Commons_Freeimages_18.jpg,2.0,No,0,1,1,1,0,27,27,27,,,2,0.859252202732,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/pitt-15_edited.jpg,3.5,No,0,1,1,1,0,28,28,28,,,1,2.20699764218,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/Silk_Rudick_F31_edited.jpg,3.0,Yes,0,1,1,1,0,29,29,29,,,1,0.833055752795,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/Silk_Rudick_F28_edited.jpg,3.5,No,0,1,1,1,0,30,30,30,,,1,2.19006071938,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/Silk_Rudick_pitt-7_edited.jpg,5.5,Yes,0,1,1,1,0,31,31,31,,,1,0.818080088124,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/Silk_Rudick_pitt-9_edited.jpg,3.0,No,0,1,1,1,0,32,32,32,,,1,2.14410022384,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/WBmale27happy_edited.jpg,4.0,Yes,0,1,1,1,0,33,33,33,,,2,0.519812097424,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/WBmale23-2happy_Edited.jpg,3.0,No,0,1,1,1,0,34,34,34,,,2,1.18294905924,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/WBmale23happy_edited.jpg,2.0,No,0,1,1,1,0,35,35,35,,,2,0.819604681747,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/WBmale26-2happy_edited.jpg,2.5,No,0,1,1,1,0,36,36,36,,,2,1.21520158567,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/WWmale23-5happy_edited.jpg,3.5,Yes,0,1,1,1,0,37,37,37,,,2,0.657978162402,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/WWmale23-6happy_edited.jpg,3.5,Yes,0,1,1,1,0,38,38,38,,,2,1.49966114957,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,stim/WWmale23-7happy_edited.jpg,3.0,No,0,1,1,1,0,39,39,39,,,2,1.19982657826,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
Run2,,,,0,1,1,1,,,,,,,,,1A,59.9709590688,Rej_Discount,2019_Apr_02_1749,on,Rej_14,
