9.1908 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1440, 900]. Using actual size
10.8984 	EXP 	Created polygon_3 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_3', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units=u'norm', vertices=ndarray(...), win=Window(...))
10.9054 	EXP 	Created fix = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, name='fix', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
10.9073 	EXP 	window1: blendMode = 'avg'
10.9205 	EXP 	InstrText: autoDraw = True
10.9245 	EXP 	window1: blendMode = 'avg'
10.9390 	EXP 	window1: blendMode = 'avg'
10.9558 	EXP 	window1: blendMode = 'avg'
10.9724 	EXP 	window1: blendMode = 'avg'
10.9891 	EXP 	window1: blendMode = 'avg'
11.0058 	EXP 	window1: blendMode = 'avg'
11.0222 	EXP 	window1: blendMode = 'avg'
11.0386 	EXP 	window1: blendMode = 'avg'
11.0560 	EXP 	window1: blendMode = 'avg'
11.0723 	EXP 	window1: blendMode = 'avg'
11.0893 	EXP 	window1: blendMode = 'avg'
11.1056 	EXP 	window1: blendMode = 'avg'
11.1220 	EXP 	window1: blendMode = 'avg'
11.1393 	EXP 	window1: blendMode = 'avg'
11.1557 	EXP 	window1: blendMode = 'avg'
11.1722 	EXP 	window1: blendMode = 'avg'
11.1884 	EXP 	window1: blendMode = 'avg'
11.2057 	EXP 	window1: blendMode = 'avg'
11.2221 	EXP 	window1: blendMode = 'avg'
11.2394 	EXP 	window1: blendMode = 'avg'
11.2566 	EXP 	window1: blendMode = 'avg'
11.2724 	EXP 	window1: blendMode = 'avg'
11.2888 	EXP 	window1: blendMode = 'avg'
11.3050 	EXP 	window1: blendMode = 'avg'
11.3224 	EXP 	window1: blendMode = 'avg'
11.3392 	EXP 	window1: blendMode = 'avg'
11.3556 	EXP 	window1: blendMode = 'avg'
11.3720 	EXP 	window1: blendMode = 'avg'
11.3893 	EXP 	window1: blendMode = 'avg'
11.4059 	EXP 	window1: blendMode = 'avg'
11.4224 	EXP 	window1: blendMode = 'avg'
11.4391 	EXP 	window1: blendMode = 'avg'
11.4556 	EXP 	window1: blendMode = 'avg'
11.4724 	EXP 	window1: blendMode = 'avg'
11.4893 	EXP 	window1: blendMode = 'avg'
11.5058 	EXP 	window1: blendMode = 'avg'
11.5222 	EXP 	window1: blendMode = 'avg'
11.5391 	EXP 	window1: blendMode = 'avg'
11.5556 	EXP 	window1: blendMode = 'avg'
11.5723 	EXP 	window1: blendMode = 'avg'
11.5898 	EXP 	window1: blendMode = 'avg'
11.6059 	EXP 	window1: blendMode = 'avg'
11.6220 	EXP 	window1: blendMode = 'avg'
11.6388 	EXP 	window1: blendMode = 'avg'
11.6560 	EXP 	window1: blendMode = 'avg'
11.6724 	EXP 	window1: blendMode = 'avg'
11.6893 	EXP 	window1: blendMode = 'avg'
11.7057 	EXP 	window1: blendMode = 'avg'
11.7223 	EXP 	window1: blendMode = 'avg'
11.7393 	EXP 	window1: blendMode = 'avg'
11.7559 	EXP 	window1: blendMode = 'avg'
11.7725 	EXP 	window1: blendMode = 'avg'
11.7894 	EXP 	window1: blendMode = 'avg'
11.8059 	EXP 	window1: blendMode = 'avg'
11.8220 	EXP 	window1: blendMode = 'avg'
11.8388 	EXP 	window1: blendMode = 'avg'
11.8560 	EXP 	window1: blendMode = 'avg'
11.8734 	EXP 	window1: blendMode = 'avg'
11.8893 	EXP 	window1: blendMode = 'avg'
11.9058 	EXP 	window1: blendMode = 'avg'
11.9222 	EXP 	window1: blendMode = 'avg'
11.9396 	EXP 	window1: blendMode = 'avg'
11.9559 	EXP 	window1: blendMode = 'avg'
11.9726 	EXP 	window1: blendMode = 'avg'
11.9891 	EXP 	window1: blendMode = 'avg'
12.0059 	EXP 	window1: blendMode = 'avg'
12.0223 	EXP 	window1: blendMode = 'avg'
12.0398 	EXP 	window1: blendMode = 'avg'
12.0560 	EXP 	window1: blendMode = 'avg'
12.0728 	EXP 	window1: blendMode = 'avg'
12.0885 	EXP 	window1: blendMode = 'avg'
12.1059 	EXP 	window1: blendMode = 'avg'
12.1224 	EXP 	window1: blendMode = 'avg'
12.1394 	EXP 	window1: blendMode = 'avg'
12.1560 	EXP 	window1: blendMode = 'avg'
12.1723 	EXP 	window1: blendMode = 'avg'
12.1885 	EXP 	window1: blendMode = 'avg'
12.2058 	EXP 	window1: blendMode = 'avg'
12.2223 	EXP 	window1: blendMode = 'avg'
12.2406 	EXP 	window1: blendMode = 'avg'
12.2557 	EXP 	window1: blendMode = 'avg'
12.2722 	EXP 	window1: blendMode = 'avg'
12.2894 	EXP 	window1: blendMode = 'avg'
12.3060 	EXP 	window1: blendMode = 'avg'
12.3225 	EXP 	window1: blendMode = 'avg'
12.3390 	EXP 	window1: blendMode = 'avg'
12.3556 	EXP 	window1: blendMode = 'avg'
12.3725 	EXP 	window1: blendMode = 'avg'
12.3892 	EXP 	window1: blendMode = 'avg'
12.4060 	EXP 	window1: blendMode = 'avg'
12.4224 	EXP 	window1: blendMode = 'avg'
12.4394 	EXP 	window1: blendMode = 'avg'
12.4559 	EXP 	window1: blendMode = 'avg'
12.4729 	EXP 	window1: blendMode = 'avg'
12.4894 	EXP 	window1: blendMode = 'avg'
12.5058 	EXP 	window1: blendMode = 'avg'
12.5223 	EXP 	window1: blendMode = 'avg'
12.5396 	EXP 	window1: blendMode = 'avg'
12.5560 	EXP 	window1: blendMode = 'avg'
12.5724 	EXP 	window1: blendMode = 'avg'
12.5892 	EXP 	window1: blendMode = 'avg'
12.6061 	EXP 	window1: blendMode = 'avg'
12.6224 	EXP 	window1: blendMode = 'avg'
12.6387 	EXP 	window1: blendMode = 'avg'
12.6558 	EXP 	window1: blendMode = 'avg'
12.6720 	EXP 	window1: blendMode = 'avg'
12.6897 	EXP 	window1: blendMode = 'avg'
12.7059 	EXP 	window1: blendMode = 'avg'
12.7222 	EXP 	window1: blendMode = 'avg'
12.7394 	EXP 	window1: blendMode = 'avg'
12.7559 	EXP 	window1: blendMode = 'avg'
12.7723 	EXP 	window1: blendMode = 'avg'
12.7895 	EXP 	window1: blendMode = 'avg'
12.8058 	EXP 	window1: blendMode = 'avg'
12.8224 	EXP 	window1: blendMode = 'avg'
12.8389 	EXP 	window1: blendMode = 'avg'
12.8561 	EXP 	window1: blendMode = 'avg'
12.8727 	EXP 	window1: blendMode = 'avg'
12.8892 	EXP 	window1: blendMode = 'avg'
12.9058 	EXP 	window1: blendMode = 'avg'
12.9222 	EXP 	window1: blendMode = 'avg'
12.9395 	EXP 	window1: blendMode = 'avg'
12.9560 	EXP 	window1: blendMode = 'avg'
12.9726 	EXP 	window1: blendMode = 'avg'
12.9888 	EXP 	window1: blendMode = 'avg'
13.0061 	EXP 	window1: blendMode = 'avg'
13.0226 	EXP 	window1: blendMode = 'avg'
13.0390 	EXP 	window1: blendMode = 'avg'
13.0556 	EXP 	window1: blendMode = 'avg'
13.0727 	EXP 	window1: blendMode = 'avg'
13.0893 	EXP 	window1: blendMode = 'avg'
13.1057 	EXP 	window1: blendMode = 'avg'
13.1218 	EXP 	window1: blendMode = 'avg'
13.1391 	EXP 	window1: blendMode = 'avg'
13.1555 	EXP 	window1: blendMode = 'avg'
13.1726 	EXP 	window1: blendMode = 'avg'
13.1904 	EXP 	window1: blendMode = 'avg'
13.2060 	EXP 	window1: blendMode = 'avg'
13.2224 	EXP 	window1: blendMode = 'avg'
13.2390 	EXP 	window1: blendMode = 'avg'
13.2563 	EXP 	window1: blendMode = 'avg'
13.2726 	EXP 	window1: blendMode = 'avg'
13.2891 	EXP 	window1: blendMode = 'avg'
13.3056 	EXP 	window1: blendMode = 'avg'
13.3229 	EXP 	window1: blendMode = 'avg'
13.3395 	EXP 	window1: blendMode = 'avg'
13.3559 	EXP 	window1: blendMode = 'avg'
13.3723 	EXP 	window1: blendMode = 'avg'
13.3909 	EXP 	window1: blendMode = 'avg'
13.4055 	EXP 	window1: blendMode = 'avg'
13.4228 	EXP 	window1: blendMode = 'avg'
13.4394 	EXP 	window1: blendMode = 'avg'
13.4558 	EXP 	window1: blendMode = 'avg'
13.4721 	EXP 	window1: blendMode = 'avg'
13.4895 	EXP 	window1: blendMode = 'avg'
13.5061 	EXP 	window1: blendMode = 'avg'
13.5228 	EXP 	window1: blendMode = 'avg'
13.5393 	EXP 	window1: blendMode = 'avg'
13.5557 	EXP 	window1: blendMode = 'avg'
13.5729 	EXP 	window1: blendMode = 'avg'
13.5894 	EXP 	window1: blendMode = 'avg'
13.6060 	EXP 	window1: blendMode = 'avg'
13.6225 	EXP 	window1: blendMode = 'avg'
13.6391 	EXP 	window1: blendMode = 'avg'
13.6562 	EXP 	window1: blendMode = 'avg'
13.6728 	EXP 	window1: blendMode = 'avg'
13.6894 	EXP 	window1: blendMode = 'avg'
13.7060 	EXP 	window1: blendMode = 'avg'
13.7225 	EXP 	window1: blendMode = 'avg'
13.7395 	EXP 	window1: blendMode = 'avg'
13.7561 	EXP 	window1: blendMode = 'avg'
13.7726 	EXP 	window1: blendMode = 'avg'
13.7891 	EXP 	window1: blendMode = 'avg'
13.8061 	EXP 	window1: blendMode = 'avg'
13.8226 	EXP 	window1: blendMode = 'avg'
13.8392 	EXP 	window1: blendMode = 'avg'
13.8557 	EXP 	window1: blendMode = 'avg'
13.8729 	EXP 	window1: blendMode = 'avg'
13.8895 	EXP 	window1: blendMode = 'avg'
13.9062 	EXP 	window1: blendMode = 'avg'
13.9226 	EXP 	window1: blendMode = 'avg'
13.9397 	EXP 	window1: blendMode = 'avg'
13.9561 	EXP 	window1: blendMode = 'avg'
13.9723 	EXP 	window1: blendMode = 'avg'
13.9897 	EXP 	window1: blendMode = 'avg'
14.0061 	EXP 	window1: blendMode = 'avg'
14.0224 	EXP 	window1: blendMode = 'avg'
14.0407 	EXP 	window1: blendMode = 'avg'
14.0561 	EXP 	window1: blendMode = 'avg'
14.0740 	EXP 	window1: blendMode = 'avg'
14.0893 	EXP 	window1: blendMode = 'avg'
14.1061 	EXP 	window1: blendMode = 'avg'
14.1225 	EXP 	window1: blendMode = 'avg'
14.1397 	EXP 	window1: blendMode = 'avg'
14.1562 	EXP 	window1: blendMode = 'avg'
14.1725 	EXP 	window1: blendMode = 'avg'
14.1915 	EXP 	window1: blendMode = 'avg'
14.2064 	EXP 	window1: blendMode = 'avg'
14.2228 	EXP 	window1: blendMode = 'avg'
14.2394 	EXP 	window1: blendMode = 'avg'
14.2559 	EXP 	window1: blendMode = 'avg'
14.2728 	EXP 	window1: blendMode = 'avg'
14.2892 	EXP 	window1: blendMode = 'avg'
14.3057 	EXP 	window1: blendMode = 'avg'
14.3210 	EXP 	window1: blendMode = 'avg'
14.3369 	EXP 	window1: blendMode = 'avg'
14.3529 	EXP 	window1: blendMode = 'avg'
14.3700 	EXP 	window1: blendMode = 'avg'
14.3863 	EXP 	window1: blendMode = 'avg'
14.4062 	EXP 	window1: blendMode = 'avg'
14.4229 	EXP 	window1: blendMode = 'avg'
14.4394 	EXP 	window1: blendMode = 'avg'
14.4563 	EXP 	window1: blendMode = 'avg'
14.4728 	EXP 	window1: blendMode = 'avg'
14.4892 	EXP 	window1: blendMode = 'avg'
14.5065 	EXP 	window1: blendMode = 'avg'
14.5228 	EXP 	window1: blendMode = 'avg'
14.5395 	EXP 	window1: blendMode = 'avg'
14.5559 	EXP 	window1: blendMode = 'avg'
14.5730 	EXP 	window1: blendMode = 'avg'
14.5894 	EXP 	window1: blendMode = 'avg'
14.6065 	EXP 	window1: blendMode = 'avg'
14.6229 	EXP 	window1: blendMode = 'avg'
14.6390 	EXP 	window1: blendMode = 'avg'
14.6562 	EXP 	window1: blendMode = 'avg'
14.6721 	EXP 	window1: blendMode = 'avg'
14.6894 	EXP 	window1: blendMode = 'avg'
14.7072 	EXP 	window1: blendMode = 'avg'
14.7227 	EXP 	window1: blendMode = 'avg'
14.7394 	EXP 	window1: blendMode = 'avg'
14.7561 	EXP 	window1: blendMode = 'avg'
14.7730 	EXP 	window1: blendMode = 'avg'
14.7894 	EXP 	window1: blendMode = 'avg'
14.8058 	EXP 	window1: blendMode = 'avg'
14.8228 	EXP 	window1: blendMode = 'avg'
14.8402 	EXP 	window1: blendMode = 'avg'
14.8565 	EXP 	window1: blendMode = 'avg'
14.8727 	EXP 	window1: blendMode = 'avg'
14.8897 	EXP 	window1: blendMode = 'avg'
14.9057 	EXP 	window1: blendMode = 'avg'
14.9199 	EXP 	window1: blendMode = 'avg'
14.9376 	EXP 	window1: blendMode = 'avg'
14.9537 	EXP 	window1: blendMode = 'avg'
14.9699 	EXP 	window1: blendMode = 'avg'
14.9863 	EXP 	window1: blendMode = 'avg'
15.0048 	EXP 	window1: blendMode = 'avg'
15.0222 	EXP 	window1: blendMode = 'avg'
15.0396 	EXP 	window1: blendMode = 'avg'
15.0556 	EXP 	window1: blendMode = 'avg'
15.0728 	EXP 	window1: blendMode = 'avg'
15.0899 	EXP 	window1: blendMode = 'avg'
15.1075 	EXP 	window1: blendMode = 'avg'
15.1229 	EXP 	window1: blendMode = 'avg'
15.1410 	EXP 	window1: blendMode = 'avg'
15.1561 	EXP 	window1: blendMode = 'avg'
15.1725 	EXP 	window1: blendMode = 'avg'
15.1898 	EXP 	window1: blendMode = 'avg'
15.2067 	EXP 	window1: blendMode = 'avg'
15.2231 	EXP 	window1: blendMode = 'avg'
15.2389 	EXP 	window1: blendMode = 'avg'
15.2562 	EXP 	window1: blendMode = 'avg'
15.2729 	EXP 	window1: blendMode = 'avg'
15.2894 	EXP 	window1: blendMode = 'avg'
15.3063 	EXP 	window1: blendMode = 'avg'
15.3229 	EXP 	window1: blendMode = 'avg'
15.3399 	EXP 	window1: blendMode = 'avg'
15.3560 	EXP 	window1: blendMode = 'avg'
15.3724 	EXP 	window1: blendMode = 'avg'
15.3897 	EXP 	window1: blendMode = 'avg'
15.4061 	EXP 	window1: blendMode = 'avg'
15.4227 	EXP 	window1: blendMode = 'avg'
15.4396 	EXP 	window1: blendMode = 'avg'
15.4572 	EXP 	window1: blendMode = 'avg'
15.4729 	EXP 	window1: blendMode = 'avg'
15.4894 	EXP 	window1: blendMode = 'avg'
15.5059 	EXP 	window1: blendMode = 'avg'
15.5231 	EXP 	window1: blendMode = 'avg'
15.5373 	EXP 	window1: blendMode = 'avg'
15.5534 	EXP 	window1: blendMode = 'avg'
15.5703 	EXP 	window1: blendMode = 'avg'
15.5882 	EXP 	window1: blendMode = 'avg'
15.6064 	EXP 	window1: blendMode = 'avg'
15.6228 	EXP 	window1: blendMode = 'avg'
15.6408 	EXP 	window1: blendMode = 'avg'
15.6562 	EXP 	window1: blendMode = 'avg'
15.6726 	EXP 	window1: blendMode = 'avg'
15.6908 	EXP 	window1: blendMode = 'avg'
15.7067 	EXP 	window1: blendMode = 'avg'
15.7228 	EXP 	window1: blendMode = 'avg'
15.7394 	EXP 	window1: blendMode = 'avg'
15.7562 	EXP 	window1: blendMode = 'avg'
15.7728 	EXP 	window1: blendMode = 'avg'
15.7896 	EXP 	window1: blendMode = 'avg'
15.8072 	EXP 	window1: blendMode = 'avg'
15.8222 	EXP 	window1: blendMode = 'avg'
15.8398 	EXP 	window1: blendMode = 'avg'
15.8560 	EXP 	window1: blendMode = 'avg'
15.8731 	EXP 	window1: blendMode = 'avg'
15.8896 	EXP 	window1: blendMode = 'avg'
15.9099 	DATA 	Keypress: 1
15.9176 	EXP 	Imported conditions/runLooperFile.xlsx as conditions, 4 conditions, 1 params
15.9179 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
15.9823 	EXP 	New trial (rep=0, index=0): {'Run': u'Run1'}
15.9875 	EXP 	window1: blendMode = 'avg'
16.0053 	EXP 	InstrText: autoDraw = False
16.0053 	EXP 	getReadyText: text = 'Get Ready!'
16.0053 	EXP 	getReadyText: autoDraw = True
16.0064 	EXP 	window1: blendMode = 'avg'
16.0227 	EXP 	window1: blendMode = 'avg'
16.0414 	EXP 	window1: blendMode = 'avg'
16.0561 	EXP 	window1: blendMode = 'avg'
16.0729 	EXP 	window1: blendMode = 'avg'
16.0893 	EXP 	window1: blendMode = 'avg'
16.1066 	EXP 	window1: blendMode = 'avg'
16.1236 	EXP 	window1: blendMode = 'avg'
16.1412 	EXP 	window1: blendMode = 'avg'
16.1562 	EXP 	window1: blendMode = 'avg'
16.1726 	EXP 	window1: blendMode = 'avg'
16.1898 	EXP 	window1: blendMode = 'avg'
16.2071 	EXP 	window1: blendMode = 'avg'
16.2231 	EXP 	window1: blendMode = 'avg'
16.2398 	EXP 	window1: blendMode = 'avg'
16.2560 	EXP 	window1: blendMode = 'avg'
16.2741 	EXP 	window1: blendMode = 'avg'
16.2909 	EXP 	window1: blendMode = 'avg'
16.3057 	EXP 	window1: blendMode = 'avg'
16.3232 	EXP 	window1: blendMode = 'avg'
16.3396 	EXP 	window1: blendMode = 'avg'
16.3560 	EXP 	window1: blendMode = 'avg'
16.3733 	EXP 	window1: blendMode = 'avg'
16.3897 	EXP 	window1: blendMode = 'avg'
16.4060 	EXP 	window1: blendMode = 'avg'
16.4233 	EXP 	window1: blendMode = 'avg'
16.4395 	EXP 	window1: blendMode = 'avg'
16.4560 	EXP 	window1: blendMode = 'avg'
16.4732 	EXP 	window1: blendMode = 'avg'
16.4897 	EXP 	window1: blendMode = 'avg'
16.5062 	EXP 	window1: blendMode = 'avg'
16.5231 	EXP 	window1: blendMode = 'avg'
16.5396 	EXP 	window1: blendMode = 'avg'
16.5561 	EXP 	window1: blendMode = 'avg'
16.5743 	EXP 	window1: blendMode = 'avg'
16.5901 	EXP 	window1: blendMode = 'avg'
16.6065 	EXP 	window1: blendMode = 'avg'
16.6230 	EXP 	window1: blendMode = 'avg'
16.6387 	EXP 	window1: blendMode = 'avg'
16.6564 	EXP 	window1: blendMode = 'avg'
16.6731 	EXP 	window1: blendMode = 'avg'
16.6897 	EXP 	window1: blendMode = 'avg'
16.7060 	EXP 	window1: blendMode = 'avg'
16.7245 	EXP 	window1: blendMode = 'avg'
16.7410 	EXP 	window1: blendMode = 'avg'
16.7566 	EXP 	window1: blendMode = 'avg'
16.7733 	EXP 	window1: blendMode = 'avg'
16.7895 	EXP 	window1: blendMode = 'avg'
16.8058 	EXP 	window1: blendMode = 'avg'
16.8233 	EXP 	window1: blendMode = 'avg'
16.8397 	EXP 	window1: blendMode = 'avg'
16.8565 	EXP 	window1: blendMode = 'avg'
16.8732 	EXP 	window1: blendMode = 'avg'
16.8894 	EXP 	window1: blendMode = 'avg'
16.9067 	EXP 	window1: blendMode = 'avg'
16.9229 	EXP 	window1: blendMode = 'avg'
16.9394 	EXP 	window1: blendMode = 'avg'
16.9559 	EXP 	window1: blendMode = 'avg'
16.9732 	EXP 	window1: blendMode = 'avg'
16.9901 	EXP 	window1: blendMode = 'avg'
17.0063 	EXP 	window1: blendMode = 'avg'
17.0232 	EXP 	window1: blendMode = 'avg'
17.0397 	EXP 	window1: blendMode = 'avg'
17.0561 	EXP 	window1: blendMode = 'avg'
17.0726 	EXP 	window1: blendMode = 'avg'
17.0895 	EXP 	window1: blendMode = 'avg'
17.1064 	EXP 	window1: blendMode = 'avg'
17.1232 	EXP 	window1: blendMode = 'avg'
17.1394 	EXP 	window1: blendMode = 'avg'
17.1577 	EXP 	window1: blendMode = 'avg'
17.1730 	EXP 	window1: blendMode = 'avg'
17.1894 	EXP 	window1: blendMode = 'avg'
17.2078 	EXP 	window1: blendMode = 'avg'
17.2232 	EXP 	window1: blendMode = 'avg'
17.2398 	EXP 	window1: blendMode = 'avg'
17.2564 	EXP 	window1: blendMode = 'avg'
17.2726 	EXP 	window1: blendMode = 'avg'
17.2900 	EXP 	window1: blendMode = 'avg'
17.3063 	EXP 	window1: blendMode = 'avg'
17.3232 	EXP 	window1: blendMode = 'avg'
17.3398 	EXP 	window1: blendMode = 'avg'
17.3565 	EXP 	window1: blendMode = 'avg'
17.3730 	EXP 	window1: blendMode = 'avg'
17.3900 	EXP 	window1: blendMode = 'avg'
17.4062 	EXP 	window1: blendMode = 'avg'
17.4233 	EXP 	window1: blendMode = 'avg'
17.4398 	EXP 	window1: blendMode = 'avg'
17.4562 	EXP 	window1: blendMode = 'avg'
17.4738 	EXP 	window1: blendMode = 'avg'
17.4897 	EXP 	window1: blendMode = 'avg'
17.5064 	EXP 	window1: blendMode = 'avg'
17.5233 	EXP 	window1: blendMode = 'avg'
17.5398 	EXP 	window1: blendMode = 'avg'
17.5562 	EXP 	window1: blendMode = 'avg'
17.5729 	EXP 	window1: blendMode = 'avg'
17.5901 	EXP 	window1: blendMode = 'avg'
17.6065 	EXP 	window1: blendMode = 'avg'
17.6236 	EXP 	window1: blendMode = 'avg'
17.6399 	EXP 	window1: blendMode = 'avg'
17.6563 	EXP 	window1: blendMode = 'avg'
17.6731 	EXP 	window1: blendMode = 'avg'
17.6897 	EXP 	window1: blendMode = 'avg'
17.7061 	EXP 	window1: blendMode = 'avg'
17.7249 	EXP 	window1: blendMode = 'avg'
