Run,Cue,Jitter,Eval,runLooper.thisRepN,runLooper.thisTrialN,runLooper.thisN,runLooper.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,advanceScreen.keys,advanceScreen.rt,Prediction_Response.keys,Prediction_Response.rt,Version,frameRate,expName,date,mriMode,Subject,
Run1,stim/58_smile_edited.jpg,4.0,No,0,0,0,0,0,0,0,0,space,2.13861280208,2,2.11482104316,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/cc_2_edited.jpg,1.5,Yes,0,0,0,0,0,1,1,1,,,1,1.26681840082,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/cc_22_edited.jpg,4.5,Yes,0,0,0,0,0,2,2,2,,,2,1.20131914149,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/cc_9_edited.jpg,2.5,No,0,0,0,0,0,3,3,3,,,1,2.15516038612,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/edited_63_smile.jpg,3.0,Yes,0,0,0,0,0,4,4,4,,,1,1.95482498687,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/EMBfemale21-4happy_Edited.jpg,3.0,Yes,0,0,0,0,0,5,5,5,,,2,1.03878924123,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/EMImale21-2happy_edited.jpg,3.5,No,0,0,0,0,0,6,6,6,,,2,2.7721039551,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/EMImale24-3happy_edited.jpg,2.0,No,0,0,0,0,0,7,7,7,,,2,1.85910527658,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/EMImale28happy_edited.jpg,4.0,No,0,0,0,0,0,8,8,8,,,1,1.76934897905,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/EMWfemale22-2happy_Edited.jpg,4.0,Yes,0,0,0,0,0,9,9,9,,,2,1.34369367704,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/EMWmale23-2happy_edited.jpg,2.0,No,0,0,0,0,0,10,10,10,,,None,,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/Silk_Rudick_F25_edited.jpg,3.5,Yes,0,0,0,0,0,11,11,11,,,2,1.44585234288,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/Female_Creative_Commons_Stockvault_10.jpg,2.0,No,0,0,0,0,0,12,12,12,,,2,1.95672809117,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/Female_Creative_Commons_Stockvault_16.jpg,2.5,No,0,0,0,0,0,13,13,13,,,2,1.73790281569,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/Female_Creative_Commons_Stockvault_18.jpg,4.0,No,0,0,0,0,0,14,14,14,,,2,1.69648611487,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/Female_Creative_Commons_Stockvault_20.jpg,4.5,Yes,0,0,0,0,0,15,15,15,,,2,1.55802633247,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/Female_Creative_Commons_Stockvault_5.jpg,2.0,No,0,0,0,0,0,16,16,16,,,2,1.4206090743,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/Silk_Stroud_1189_edited.jpg,1.5,No,0,0,0,0,0,17,17,17,,,2,1.19878032128,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/Silk_Stroud_1190_edited.jpg,2.5,No,0,0,0,0,0,18,18,18,,,2,1.34792348894,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/WBfemale19happy_edited.jpg,3.0,No,0,0,0,0,0,19,19,19,,,None,,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/WIfemale22happy_edited.jpg,4.0,No,0,0,0,0,0,20,20,20,,,2,1.97603282833,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/WWfemale22-2happy_edited.jpg,3.0,Yes,0,0,0,0,0,21,21,21,,,2,1.65265842126,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/WWfemale22happy_edited.jpg,2.0,Yes,0,0,0,0,0,22,22,22,,,2,1.21703227062,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/Flicker_2_cc30_edited.jpg,4.0,No,0,0,0,0,0,23,23,23,,,1,0.464953364804,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/IMG_1094_edited.jpg,4.0,No,0,0,0,0,0,24,24,24,,,1,2.63739470957,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/M27_edited.jpg,2.0,No,0,0,0,0,0,25,25,25,,,1,1.71449889324,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/Male_Creative_Commons_Stockvault_1.jpg,2.0,No,0,0,0,0,0,26,26,26,,,2,1.8067277646,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/WWmale23-4happy_edited.jpg,2.0,No,0,0,0,0,0,27,27,27,,,None,,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/pitt-20_edited.jpg,3.5,No,0,0,0,0,0,28,28,28,,,1,0.892919823644,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/Silk_Rudick_F22_edited.jpg,3.0,Yes,0,0,0,0,0,29,29,29,,,2,0.847638443112,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/Silk_Rudick_F23_edited.jpg,3.5,No,0,0,0,0,0,30,30,30,,,2,2.18195157923,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/Silk_Rudick_pitt-2_edited.jpg,5.5,Yes,0,0,0,0,0,31,31,31,,,1,0.824662167113,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/Silk_Rudick_pitt-6_edited.jpg,3.0,No,0,0,0,0,0,32,32,32,,,2,1.2366598419,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/WImale22-3_edited.jpg,4.0,Yes,0,0,0,0,0,33,33,33,,,1,1.87242047564,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/WImale22happy_edited.jpg,3.0,No,0,0,0,0,0,34,34,34,,,2,1.54499820073,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/WImale23-2happy_edited.jpg,2.0,No,0,0,0,0,0,35,35,35,,,2,2.04475607513,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/WImale23happy_Edited.jpg,2.5,No,0,0,0,0,0,36,36,36,,,2,1.77111896873,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/WWmale22happy_edited.jpg,3.5,Yes,0,0,0,0,0,37,37,37,,,1,1.76372892753,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/WWmale23-4happy_edited.jpg,3.5,Yes,0,0,0,0,0,38,38,38,,,2,2.26429202128,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,stim/WWmale23-3happy_edited.jpg,3.0,No,0,0,0,0,0,39,39,39,,,1,1.29826487513,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
Run1,,,,0,0,0,0,,,,,,,,,1A,59.8929097764,Rej_Discount,2019_Mar_12_1005,on,Rej_05,
