Run,Cue,Jitter,Eval,runLooper.thisRepN,runLooper.thisTrialN,runLooper.thisN,runLooper.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,advanceScreen.keys,advanceScreen.rt,Prediction_Response.keys,Prediction_Response.rt,Version,frameRate,expName,date,mriMode,Subject,
Run1,stim/58_smile_edited.jpg,4.0,No,0,0,0,0,0,0,0,0,space,4.65779702066,1,1.33532611383,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/cc_2_edited.jpg,1.5,Yes,0,0,0,0,0,1,1,1,,,1,2.10531205282,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/cc_22_edited.jpg,4.5,Yes,0,0,0,0,0,2,2,2,,,1,1.16971933644,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/cc_9_edited.jpg,2.5,No,0,0,0,0,0,3,3,3,,,1,1.06015290148,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/edited_63_smile.jpg,3.0,Yes,0,0,0,0,0,4,4,4,,,1,1.12126528603,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/EMBfemale21-4happy_Edited.jpg,3.0,Yes,0,0,0,0,0,5,5,5,,,1,1.96003729699,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/EMImale21-2happy_edited.jpg,3.5,No,0,0,0,0,0,6,6,6,,,2,0.809788779967,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/EMImale24-3happy_edited.jpg,2.0,No,0,0,0,0,0,7,7,7,,,1,1.39518821574,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/EMImale28happy_edited.jpg,4.0,No,0,0,0,0,0,8,8,8,,,2,1.1268760071,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/EMWfemale22-2happy_Edited.jpg,4.0,Yes,0,0,0,0,0,9,9,9,,,1,0.880343597557,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/EMWmale23-2happy_edited.jpg,2.0,No,0,0,0,0,0,10,10,10,,,1,1.03965728573,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/Silk_Rudick_F25_edited.jpg,3.5,Yes,0,0,0,0,0,11,11,11,,,1,0.694885317673,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/Female_Creative_Commons_Stockvault_10.jpg,2.0,No,0,0,0,0,0,12,12,12,,,1,1.4478409765,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/Female_Creative_Commons_Stockvault_16.jpg,2.5,No,0,0,0,0,0,13,13,13,,,1,2.30314066645,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/Female_Creative_Commons_Stockvault_18.jpg,4.0,No,0,0,0,0,0,14,14,14,,,1,0.981982867379,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/Female_Creative_Commons_Stockvault_20.jpg,4.5,Yes,0,0,0,0,0,15,15,15,,,1,0.640307992522,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/Female_Creative_Commons_Stockvault_5.jpg,2.0,No,0,0,0,0,0,16,16,16,,,1,1.2079904257,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/Silk_Stroud_1189_edited.jpg,1.5,No,0,0,0,0,0,17,17,17,,,1,0.95342417268,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/Silk_Stroud_1190_edited.jpg,2.5,No,0,0,0,0,0,18,18,18,,,1,2.80170081981,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/WBfemale19happy_edited.jpg,3.0,No,0,0,0,0,0,19,19,19,,,2,1.24304374776,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/WIfemale22happy_edited.jpg,4.0,No,0,0,0,0,0,20,20,20,,,1,1.26062950178,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/WWfemale22-2happy_edited.jpg,3.0,Yes,0,0,0,0,0,21,21,21,,,1,0.754086822475,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/WWfemale22happy_edited.jpg,2.0,Yes,0,0,0,0,0,22,22,22,,,1,0.755484215479,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/Flicker_2_cc30_edited.jpg,4.0,No,0,0,0,0,0,23,23,23,,,1,0.618922561145,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/IMG_1094_edited.jpg,4.0,No,0,0,0,0,0,24,24,24,,,1,1.33826054586,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/M27_edited.jpg,2.0,No,0,0,0,0,0,25,25,25,,,1,0.783725985326,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/Male_Creative_Commons_Stockvault_1.jpg,2.0,No,0,0,0,0,0,26,26,26,,,1,1.4137350079,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/WWmale23-4happy_edited.jpg,2.0,No,0,0,0,0,0,27,27,27,,,1,1.13938194362,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/pitt-20_edited.jpg,3.5,No,0,0,0,0,0,28,28,28,,,2,1.51024438671,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/Silk_Rudick_F22_edited.jpg,3.0,Yes,0,0,0,0,0,29,29,29,,,1,0.984152201068,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
Run1,stim/Silk_Rudick_F23_edited.jpg,3.5,No,0,0,0,0,0,30,30,30,,,1,0.955575467466,1A,59.9789392022,Rej_Discount,2019_Mar_14_1406,on,Rej_11,
